
testing rearrangeParticipants...
rearrangeParticipants took 0.0877 ms to complete with 30 people
There are 14 seniors

testing displaySeniorsIncreasingOrder...
6	26-7-1954
23	13-3-1951
7	7-4-1945
16	27-7-1942
9	20-9-1939
10	14-3-1938
15	19-12-1935
5	21-10-1935
27	23-10-1931
25	19-1-1929
14	6-9-1926
11	6-1-1923
17	12-12-1922
24	24-12-1920
displaySeniorsIncreasingOrder took 0.2458 ms to complete with 30 people

testing displayNonSeniorsIncreasingOrder...
18	19-6-2019
8	11-11-2018
4	19-10-2014
12	27-7-2007
1	13-10-2003
19	20-12-2001
3	1-6-1999
28	18-2-1999
2	9-7-1994
13	2-1-1992
0	24-10-1991
20	19-8-1984
29	20-8-1974
21	22-5-1970
22	27-7-1962
26	3-4-1957
displayNonSeniorsIncreasingOrder took 0.2929 ms to complete with 30 people

testing displayIncreasingOrder...
18	19-6-2019
8	11-11-2018
4	19-10-2014
12	27-7-2007
1	13-10-2003
19	20-12-2001
3	1-6-1999
28	18-2-1999
2	9-7-1994
13	2-1-1992
0	24-10-1991
20	19-8-1984
29	20-8-1974
21	22-5-1970
22	27-7-1962
26	3-4-1957
6	26-7-1954
23	13-3-1951
7	7-4-1945
16	27-7-1942
9	20-9-1939
10	14-3-1938
15	19-12-1935
5	21-10-1935
27	23-10-1931
25	19-1-1929
14	6-9-1926
11	6-1-1923
17	12-12-1922
24	24-12-1920
displayIncreasingOrder took 0.4896 ms to complete with 30 people
