
testing rearrangeParticipants...
rearrangeParticipants took 0.2059 ms to complete with 70 people
There are 19 seniors

testing displaySeniorsIncreasingOrder...
36	15-4-1954
59	24-10-1953
69	4-5-1953
21	5-6-1951
4	18-3-1950
37	4-11-1949
47	11-5-1948
26	15-11-1947
60	5-1-1943
68	24-7-1941
65	6-11-1936
0	20-3-1933
46	2-5-1932
32	5-12-1931
27	6-12-1929
41	1-4-1929
31	23-11-1921
14	17-1-1921
42	6-10-1920
displaySeniorsIncreasingOrder took 0.1093 ms to complete with 70 people

testing displayNonSeniorsIncreasingOrder...
57	30-5-2019
51	10-7-2018
25	12-5-2018
39	18-12-2017
1	15-8-2016
16	23-4-2015
6	25-9-2014
22	8-12-2012
8	8-11-2011
52	6-8-2011
13	12-4-2011
56	26-10-2010
40	11-7-2010
50	26-7-2009
55	20-7-2009
11	18-11-2008
12	28-3-2008
24	20-10-2006
49	18-8-2003
63	2-12-2002
15	28-6-1999
28	27-2-1999
23	20-5-1994
62	29-2-1994
33	15-2-1993
61	30-10-1992
2	12-9-1992
7	9-7-1992
5	2-10-1989
58	8-10-1988
64	20-10-1987
44	4-1-1986
35	2-9-1984
18	9-8-1984
38	3-1-1983
17	23-9-1981
20	19-1-1981
54	4-7-1980
48	14-10-1979
19	23-12-1978
10	11-10-1976
9	8-8-1976
43	13-7-1974
45	30-9-1973
29	11-8-1971
30	14-11-1969
34	7-2-1967
67	13-10-1959
3	2-12-1958
53	22-7-1958
66	20-2-1958
displayNonSeniorsIncreasingOrder took 0.2116 ms to complete with 70 people

testing displayIncreasingOrder...
57	30-5-2019
51	10-7-2018
25	12-5-2018
39	18-12-2017
1	15-8-2016
16	23-4-2015
6	25-9-2014
22	8-12-2012
8	8-11-2011
52	6-8-2011
13	12-4-2011
56	26-10-2010
40	11-7-2010
50	26-7-2009
55	20-7-2009
11	18-11-2008
12	28-3-2008
24	20-10-2006
49	18-8-2003
63	2-12-2002
15	28-6-1999
28	27-2-1999
23	20-5-1994
62	29-2-1994
33	15-2-1993
61	30-10-1992
2	12-9-1992
7	9-7-1992
5	2-10-1989
58	8-10-1988
64	20-10-1987
44	4-1-1986
35	2-9-1984
18	9-8-1984
38	3-1-1983
17	23-9-1981
20	19-1-1981
54	4-7-1980
48	14-10-1979
19	23-12-1978
10	11-10-1976
9	8-8-1976
43	13-7-1974
45	30-9-1973
29	11-8-1971
30	14-11-1969
34	7-2-1967
67	13-10-1959
3	2-12-1958
53	22-7-1958
66	20-2-1958
36	15-4-1954
59	24-10-1953
69	4-5-1953
21	5-6-1951
4	18-3-1950
37	4-11-1949
47	11-5-1948
26	15-11-1947
60	5-1-1943
68	24-7-1941
65	6-11-1936
0	20-3-1933
46	2-5-1932
32	5-12-1931
27	6-12-1929
41	1-4-1929
31	23-11-1921
14	17-1-1921
42	6-10-1920
displayIncreasingOrder took 0.2875 ms to complete with 70 people
