
testing rearrangeParticipants...
rearrangeParticipants took 430.439299 ms to complete with 10000 people
There are 3626 seniors

testing displaySeniorsIncreasingOrder...
606	7-5-1956
9980	2-5-1956
5438	2-5-1956
8615	2-5-1956
1086	2-5-1956
4485	28-4-1956
9135	27-4-1956
6596	26-4-1956
7057	25-4-1956
6126	23-4-1956
3661	12-4-1956
6755	11-4-1956
4173	11-4-1956
1832	11-4-1956
9955	8-4-1956
2914	7-4-1956
7200	5-4-1956
3064	4-4-1956
9053	2-4-1956
6166	27-3-1956
7474	26-3-1956
2595	24-3-1956
1685	24-3-1956
6614	24-3-1956
851	23-3-1956
1815	15-3-1956
4253	9-3-1956
7456	29-2-1956
7959	29-2-1956
9185	28-2-1956
8880	28-2-1956
6252	24-2-1956
3560	20-2-1956
9782	13-2-1956
4033	12-2-1956
4264	4-2-1956
5263	29-1-1956
8915	26-1-1956
7144	21-1-1956
313	9-1-1956
2656	8-1-1956
7676	7-1-1956
1868	5-1-1956
6151	4-1-1956
5736	18-12-1955
4427	15-12-1955
2095	14-12-1955
6738	8-12-1955
3570	6-12-1955
4747	22-11-1955
7137	15-11-1955
6873	1-11-1955
7914	30-10-1955
4689	30-10-1955
8799	29-10-1955
1556	21-10-1955
935	19-10-1955
1608	17-10-1955
9162	16-10-1955
2702	14-10-1955
8067	13-10-1955
131	3-10-1955
2889	3-10-1955
4510	3-10-1955
501	28-9-1955
2193	26-9-1955
8603	25-9-1955
1662	24-9-1955
5350	23-9-1955
3257	17-9-1955
970	12-9-1955
9877	11-9-1955
3356	8-9-1955
7237	8-9-1955
5505	6-9-1955
592	1-9-1955
2505	26-8-1955
4132	24-8-1955
103	22-8-1955
2356	20-8-1955
5664	12-8-1955
6438	4-8-1955
9214	29-7-1955
9450	25-7-1955
2406	25-7-1955
164	17-7-1955
7768	11-7-1955
2521	3-7-1955
9541	1-7-1955
3377	29-6-1955
8943	29-6-1955
9563	29-6-1955
7636	27-6-1955
917	26-6-1955
6864	26-6-1955
1977	25-6-1955
6492	24-6-1955
1573	21-6-1955
1285	20-6-1955
3628	20-6-1955
1704	20-6-1955
9580	19-6-1955
879	16-6-1955
1290	14-6-1955
6790	14-6-1955
2345	8-6-1955
205	8-6-1955
4112	30-5-1955
5389	28-5-1955
1147	27-5-1955
3285	26-5-1955
6624	24-5-1955
1378	23-5-1955
7043	20-5-1955
1806	18-5-1955
5393	17-5-1955
8492	16-5-1955
2600	13-5-1955
346	9-5-1955
8897	7-5-1955
8865	3-5-1955
2758	29-4-1955
8996	22-4-1955
8491	18-4-1955
1579	12-4-1955
9796	2-4-1955
9933	29-3-1955
8959	26-3-1955
185	19-3-1955
3267	19-3-1955
8472	5-3-1955
6300	4-3-1955
2550	3-3-1955
1372	30-2-1955
3788	25-2-1955
1537	23-2-1955
9122	21-2-1955
2694	21-2-1955
9138	21-2-1955
3579	19-2-1955
5237	10-2-1955
3914	8-2-1955
8145	7-2-1955
7471	7-2-1955
7613	7-2-1955
9856	5-2-1955
2178	4-2-1955
8408	2-2-1955
2832	1-2-1955
5423	29-1-1955
6775	28-1-1955
5773	23-1-1955
2136	20-1-1955
6688	18-1-1955
4685	15-1-1955
6262	4-1-1955
3773	4-1-1955
4599	3-1-1955
6309	3-1-1955
4174	2-1-1955
5100	26-12-1954
4976	25-12-1954
556	17-12-1954
3764	16-12-1954
9040	5-12-1954
7217	30-11-1954
1356	27-11-1954
7770	27-11-1954
6289	21-11-1954
3805	14-11-1954
4261	14-11-1954
2123	10-11-1954
8759	9-11-1954
6956	8-11-1954
2878	8-11-1954
1208	7-11-1954
6940	2-11-1954
2094	24-10-1954
5952	18-10-1954
8622	13-10-1954
1010	10-10-1954
7321	8-10-1954
406	6-10-1954
6600	26-9-1954
4784	24-9-1954
6989	23-9-1954
6788	21-9-1954
6214	19-9-1954
1640	16-9-1954
3637	14-9-1954
2510	14-9-1954
1976	12-9-1954
3656	11-9-1954
3792	8-9-1954
8620	1-9-1954
7388	28-8-1954
98	25-8-1954
2373	16-8-1954
2278	9-8-1954
2985	4-8-1954
2168	24-7-1954
1903	24-7-1954
1999	21-7-1954
4139	16-7-1954
8617	15-7-1954
3859	7-7-1954
1031	7-7-1954
204	2-7-1954
6805	1-7-1954
3976	30-6-1954
568	29-6-1954
212	29-6-1954
8667	27-6-1954
4620	23-6-1954
2716	18-6-1954
7394	18-6-1954
2538	13-6-1954
3346	11-6-1954
8263	24-5-1954
4285	23-5-1954
2192	13-5-1954
1991	9-5-1954
459	5-5-1954
9217	5-5-1954
5395	26-4-1954
7531	23-4-1954
8460	22-4-1954
9290	20-4-1954
9248	17-4-1954
5320	17-4-1954
7008	12-4-1954
5334	8-4-1954
4945	27-3-1954
8262	26-3-1954
688	19-3-1954
4988	19-3-1954
5369	19-3-1954
5339	8-3-1954
4496	29-2-1954
9996	26-2-1954
2252	21-2-1954
3784	13-2-1954
4019	4-2-1954
7284	30-1-1954
4830	24-1-1954
5346	15-1-1954
9246	13-1-1954
8295	5-1-1954
3857	3-1-1954
8459	28-12-1953
1764	26-12-1953
1595	17-12-1953
4751	15-12-1953
9821	11-12-1953
4037	9-12-1953
7725	8-12-1953
9804	29-11-1953
4305	27-11-1953
414	25-11-1953
6371	24-11-1953
1361	29-10-1953
4321	25-10-1953
4018	20-10-1953
4777	19-10-1953
8392	14-10-1953
41	13-10-1953
9789	13-10-1953
8540	7-10-1953
5440	5-10-1953
2608	4-10-1953
2144	3-10-1953
113	2-10-1953
8190	1-10-1953
6382	1-10-1953
3779	1-10-1953
6575	26-9-1953
2148	21-9-1953
6489	20-9-1953
7183	3-9-1953
9240	23-8-1953
109	22-8-1953
4200	18-8-1953
1371	30-7-1953
741	25-7-1953
5260	21-7-1953
3684	21-7-1953
3065	19-7-1953
2944	19-7-1953
1887	18-7-1953
2150	14-7-1953
6604	14-7-1953
3772	8-7-1953
733	2-7-1953
4831	27-6-1953
3584	27-6-1953
8347	24-6-1953
550	21-6-1953
7197	16-6-1953
2884	11-6-1953
802	9-6-1953
2174	9-6-1953
1719	4-6-1953
9446	25-5-1953
2752	25-5-1953
5138	21-5-1953
444	19-5-1953
8708	28-4-1953
7242	27-4-1953
2338	22-4-1953
3574	21-4-1953
1937	19-4-1953
7333	18-4-1953
7734	14-4-1953
1428	10-4-1953
9323	9-4-1953
8987	7-4-1953
3266	4-4-1953
336	29-3-1953
2719	27-3-1953
6735	25-3-1953
6699	24-3-1953
4477	21-3-1953
4419	17-3-1953
8526	9-3-1953
7680	1-3-1953
9052	29-2-1953
1456	7-2-1953
3906	7-2-1953
5462	6-2-1953
2508	2-2-1953
7894	2-2-1953
1793	1-2-1953
6747	1-2-1953
2436	27-1-1953
2530	26-1-1953
3548	23-1-1953
6947	11-1-1953
1861	6-1-1953
6205	2-1-1953
6779	21-12-1952
7675	16-12-1952
6444	16-12-1952
6695	4-12-1952
1113	30-11-1952
9592	30-11-1952
9851	27-11-1952
3	25-11-1952
8869	24-11-1952
5170	22-11-1952
5865	20-11-1952
8530	11-11-1952
5361	7-11-1952
704	19-10-1952
6400	17-10-1952
4744	14-10-1952
1210	13-10-1952
7694	12-10-1952
2106	10-10-1952
3681	10-10-1952
2571	8-10-1952
4185	8-10-1952
1338	7-10-1952
3895	29-9-1952
500	29-9-1952
8566	22-9-1952
2068	18-9-1952
7384	8-9-1952
2739	8-9-1952
8173	21-8-1952
3057	20-8-1952
9365	13-8-1952
3015	10-8-1952
3836	7-8-1952
1646	24-7-1952
3874	17-7-1952
9594	7-7-1952
9628	5-7-1952
1570	21-6-1952
8790	21-6-1952
1524	19-6-1952
1209	19-6-1952
6083	18-6-1952
4399	13-6-1952
6356	12-6-1952
203	9-6-1952
3242	7-6-1952
16	2-6-1952
3171	1-6-1952
7743	29-5-1952
2478	29-5-1952
9139	28-5-1952
1696	21-5-1952
8595	3-5-1952
5244	3-5-1952
6540	30-4-1952
8043	29-4-1952
1797	29-4-1952
1231	27-4-1952
2323	26-4-1952
1745	25-4-1952
5241	25-4-1952
8536	12-4-1952
8945	5-4-1952
542	26-3-1952
8519	25-3-1952
8689	24-3-1952
4029	20-3-1952
3942	13-3-1952
6201	13-3-1952
7493	4-3-1952
2257	30-2-1952
473	26-2-1952
3317	19-2-1952
9204	15-2-1952
6542	15-2-1952
9860	4-2-1952
6521	4-2-1952
5838	24-1-1952
5315	23-1-1952
47	22-1-1952
9098	22-1-1952
7414	19-1-1952
9019	18-1-1952
1318	3-1-1952
1403	29-12-1951
646	21-12-1951
6396	10-12-1951
2020	3-12-1951
9997	30-11-1951
1784	30-11-1951
4873	16-11-1951
8229	15-11-1951
9493	12-11-1951
8953	9-11-1951
8389	23-10-1951
3685	18-10-1951
1950	7-10-1951
88	6-10-1951
2495	30-9-1951
6324	30-9-1951
6840	28-9-1951
7931	27-9-1951
8103	26-9-1951
628	25-9-1951
687	25-9-1951
7370	23-9-1951
8275	20-9-1951
1721	19-9-1951
4636	16-9-1951
9911	13-9-1951
1302	12-9-1951
1138	7-9-1951
3786	2-9-1951
1192	30-8-1951
5959	18-8-1951
5347	15-8-1951
7251	14-8-1951
8980	13-8-1951
9106	13-8-1951
6769	11-8-1951
1770	7-8-1951
1473	5-8-1951
2140	4-8-1951
1732	4-8-1951
6344	26-7-1951
5179	26-7-1951
3025	25-7-1951
470	22-7-1951
5332	20-7-1951
2415	15-7-1951
9682	15-7-1951
453	10-7-1951
5147	8-7-1951
7366	6-7-1951
5579	5-7-1951
366	30-6-1951
9648	26-6-1951
7316	24-6-1951
9890	20-6-1951
5224	12-6-1951
549	6-6-1951
6412	1-6-1951
7863	1-6-1951
3380	30-5-1951
8110	28-5-1951
7247	24-5-1951
997	22-5-1951
4632	19-5-1951
3794	19-5-1951
2588	15-5-1951
3591	11-5-1951
9897	6-5-1951
4885	27-4-1951
5760	25-4-1951
8099	21-4-1951
4567	16-4-1951
2010	12-4-1951
1651	11-4-1951
5675	6-4-1951
6209	6-4-1951
4524	4-4-1951
4983	27-3-1951
9165	22-3-1951
9531	19-3-1951
1335	9-3-1951
672	9-3-1951
9709	8-3-1951
893	5-3-1951
6105	29-2-1951
4212	21-2-1951
6238	16-2-1951
5862	11-2-1951
3951	10-2-1951
5273	5-2-1951
8311	4-2-1951
4903	2-2-1951
9826	1-2-1951
5603	20-1-1951
1385	13-1-1951
6317	11-1-1951
4521	8-1-1951
8327	29-12-1950
6017	24-12-1950
4263	20-12-1950
5672	17-12-1950
987	14-12-1950
3753	13-12-1950
4650	3-12-1950
7412	25-11-1950
7182	21-11-1950
6395	20-11-1950
8139	19-11-1950
6223	17-11-1950
6737	16-11-1950
89	10-11-1950
3097	9-11-1950
2942	8-11-1950
3339	5-11-1950
1925	3-11-1950
429	1-11-1950
2227	28-10-1950
2728	28-10-1950
5109	26-10-1950
375	26-10-1950
7355	25-10-1950
2692	20-10-1950
2938	17-10-1950
201	16-10-1950
3783	16-10-1950
7478	10-10-1950
2964	8-10-1950
5584	6-10-1950
4554	29-9-1950
5129	28-9-1950
4131	26-9-1950
6312	17-9-1950
9711	17-9-1950
8371	17-9-1950
4387	15-9-1950
3070	12-9-1950
3251	9-9-1950
9360	2-9-1950
9371	1-9-1950
5791	30-8-1950
9129	27-8-1950
5006	22-8-1950
3042	21-8-1950
2332	19-8-1950
7564	15-8-1950
5739	13-8-1950
1196	10-8-1950
9617	10-8-1950
9380	7-8-1950
8805	5-8-1950
1179	2-8-1950
9389	30-7-1950
3964	28-7-1950
1536	27-7-1950
7233	23-7-1950
2337	21-7-1950
58	15-7-1950
7283	14-7-1950
1282	10-7-1950
4163	4-7-1950
5913	1-7-1950
4319	23-6-1950
8598	21-6-1950
791	21-6-1950
4142	19-6-1950
8353	18-6-1950
1826	17-6-1950
5417	10-6-1950
2202	27-5-1950
2002	23-5-1950
8649	22-5-1950
484	19-5-1950
5923	18-5-1950
4072	15-5-1950
8611	12-5-1950
564	11-5-1950
7572	1-5-1950
6424	29-4-1950
4906	22-4-1950
3047	22-4-1950
2893	14-4-1950
9016	11-4-1950
8533	10-4-1950
9848	1-4-1950
1795	30-3-1950
4128	29-3-1950
8890	24-3-1950
4073	13-3-1950
1065	10-3-1950
232	10-3-1950
393	9-3-1950
9868	6-3-1950
9836	6-3-1950
4391	3-3-1950
1018	2-3-1950
307	22-2-1950
6782	21-2-1950
2687	17-2-1950
7155	13-2-1950
8171	10-2-1950
5976	3-2-1950
1114	29-1-1950
3603	27-1-1950
1482	23-1-1950
4728	18-1-1950
9972	17-1-1950
5189	16-1-1950
4450	14-1-1950
2794	14-1-1950
640	12-1-1950
6607	6-1-1950
7941	6-1-1950
1954	2-1-1950
4827	2-1-1950
7895	29-12-1949
3520	29-12-1949
8786	27-12-1949
9489	27-12-1949
150	27-12-1949
5298	25-12-1949
4492	24-12-1949
6175	21-12-1949
3835	12-12-1949
9201	12-12-1949
1751	6-12-1949
5636	5-12-1949
1741	4-12-1949
5818	3-12-1949
944	1-12-1949
3715	29-11-1949
4855	27-11-1949
9644	25-11-1949
2503	20-11-1949
8189	19-11-1949
3734	14-11-1949
6932	8-11-1949
8172	7-11-1949
3513	6-11-1949
2306	29-10-1949
1538	25-10-1949
2155	23-10-1949
5079	18-10-1949
6612	13-10-1949
3542	5-10-1949
7024	3-10-1949
138	29-9-1949
2417	20-9-1949
4040	18-9-1949
865	10-9-1949
3671	8-9-1949
7748	8-9-1949
6430	7-9-1949
580	5-9-1949
6306	5-9-1949
7530	1-9-1949
743	29-8-1949
8182	27-8-1949
6008	23-8-1949
9285	20-8-1949
6566	18-8-1949
9549	17-8-1949
701	13-8-1949
5848	10-8-1949
2343	6-8-1949
7954	4-8-1949
4734	12-7-1949
6886	11-7-1949
8531	8-7-1949
919	7-7-1949
7369	4-7-1949
6491	28-6-1949
3646	27-6-1949
7153	24-6-1949
5197	19-6-1949
9261	14-6-1949
8487	14-6-1949
2710	13-6-1949
8746	4-6-1949
2678	2-6-1949
9167	26-5-1949
3425	20-5-1949
2179	10-5-1949
5623	10-5-1949
9964	28-4-1949
9315	28-4-1949
8387	26-4-1949
4404	24-4-1949
9769	24-4-1949
8534	22-4-1949
850	15-4-1949
4547	14-4-1949
5175	6-4-1949
9925	1-4-1949
7032	29-3-1949
6113	25-3-1949
9994	18-3-1949
4920	18-3-1949
1184	12-3-1949
4799	11-3-1949
5710	6-3-1949
1340	4-3-1949
5459	2-3-1949
4675	26-2-1949
297	25-2-1949
1765	24-2-1949
8812	22-2-1949
4136	16-2-1949
93	15-2-1949
9837	15-2-1949
4924	15-2-1949
3085	12-2-1949
5574	10-2-1949
548	9-2-1949
7326	8-2-1949
6005	7-2-1949
5305	7-2-1949
2236	26-1-1949
1890	25-1-1949
661	20-1-1949
4314	20-1-1949
3075	17-1-1949
8717	13-1-1949
7158	5-1-1949
6193	2-1-1949
1807	1-1-1949
43	28-12-1948
1414	23-12-1948
7847	16-12-1948
1107	16-12-1948
4979	10-12-1948
9729	9-12-1948
3509	8-12-1948
6000	4-12-1948
1440	1-12-1948
6447	20-11-1948
5398	6-11-1948
7167	1-11-1948
9035	27-10-1948
7764	26-10-1948
3751	24-10-1948
8838	17-10-1948
2167	14-10-1948
4837	12-10-1948
810	10-10-1948
2549	26-9-1948
3291	25-9-1948
116	23-9-1948
463	21-9-1948
7724	19-9-1948
5246	16-9-1948
4213	14-9-1948
3038	5-9-1948
4429	5-9-1948
474	4-9-1948
4797	1-9-1948
8967	30-8-1948
4733	29-8-1948
6670	23-8-1948
5245	20-8-1948
1591	14-8-1948
2762	12-8-1948
5990	6-8-1948
9143	30-7-1948
7399	30-7-1948
8066	29-7-1948
554	26-7-1948
3243	22-7-1948
793	20-7-1948
2897	19-7-1948
3739	11-7-1948
1009	5-7-1948
2131	4-7-1948
4618	30-6-1948
3132	29-6-1948
1534	23-6-1948
1313	19-6-1948
7034	14-6-1948
8140	13-6-1948
6810	12-6-1948
4378	1-6-1948
9321	30-5-1948
4602	30-5-1948
2132	28-5-1948
6429	23-5-1948
5644	21-5-1948
3414	19-5-1948
762	13-5-1948
4615	5-5-1948
6026	4-5-1948
6069	29-4-1948
2070	20-4-1948
6639	19-4-1948
5516	18-4-1948
9619	14-4-1948
578	13-4-1948
7365	11-4-1948
7674	5-4-1948
4834	4-4-1948
9467	1-4-1948
5291	26-3-1948
7821	25-3-1948
1567	24-3-1948
7862	22-3-1948
8764	19-3-1948
9766	19-3-1948
6075	11-3-1948
7459	2-3-1948
5997	27-2-1948
3765	23-2-1948
3005	19-2-1948
4731	10-2-1948
290	10-2-1948
7955	6-2-1948
8029	4-2-1948
3396	30-1-1948
6638	30-1-1948
8742	28-1-1948
2574	26-1-1948
3079	26-1-1948
783	23-1-1948
117	22-1-1948
279	13-1-1948
4707	8-1-1948
1363	26-12-1947
7528	14-12-1947
5938	11-12-1947
4765	6-12-1947
5659	29-11-1947
757	29-11-1947
787	24-11-1947
8142	18-11-1947
2430	13-11-1947
6350	13-11-1947
7434	9-11-1947
4363	8-11-1947
9824	6-11-1947
6358	5-11-1947
4631	5-11-1947
9614	4-11-1947
4370	30-10-1947
6978	17-10-1947
5753	15-10-1947
1946	11-10-1947
3391	8-10-1947
605	1-10-1947
6443	29-9-1947
7332	22-9-1947
2274	14-9-1947
9823	9-9-1947
8184	6-9-1947
8862	5-9-1947
2801	4-9-1947
3031	24-8-1947
6713	20-8-1947
6893	19-8-1947
4306	12-8-1947
2408	9-8-1947
2553	7-8-1947
5846	6-8-1947
6155	29-7-1947
1470	28-7-1947
4226	27-7-1947
2994	22-7-1947
4661	14-7-1947
2363	9-7-1947
149	7-7-1947
7587	2-7-1947
9555	28-6-1947
2294	23-6-1947
2904	23-6-1947
4679	13-6-1947
4678	13-6-1947
2671	9-6-1947
6580	7-6-1947
9595	7-6-1947
4738	4-6-1947
1498	3-6-1947
1045	24-5-1947
5330	19-5-1947
6080	12-5-1947
6748	10-5-1947
4268	3-5-1947
9229	2-5-1947
3550	2-5-1947
8982	24-4-1947
2720	24-4-1947
8726	21-4-1947
9127	20-4-1947
6401	11-4-1947
6196	7-4-1947
3344	30-3-1947
5379	30-3-1947
8556	26-3-1947
6853	25-3-1947
188	21-3-1947
6379	18-3-1947
574	16-3-1947
976	14-3-1947
8166	12-3-1947
8141	11-3-1947
1429	10-3-1947
5485	5-3-1947
2793	2-3-1947
2701	29-2-1947
4817	22-2-1947
8410	10-2-1947
3232	9-2-1947
3811	2-2-1947
9159	27-1-1947
2703	25-1-1947
5949	24-1-1947
3890	17-1-1947
3922	13-1-1947
7703	9-1-1947
1168	9-1-1947
5076	3-1-1947
3943	2-1-1947
801	1-1-1947
3712	27-12-1946
2291	19-12-1946
2613	13-12-1946
1578	10-12-1946
3785	10-12-1946
7649	9-12-1946
2997	9-12-1946
9155	3-12-1946
2230	25-11-1946
7124	11-11-1946
121	7-11-1946
7671	6-11-1946
6054	25-10-1946
3696	23-10-1946
4466	22-10-1946
6242	19-10-1946
6919	16-10-1946
8941	16-10-1946
8384	4-10-1946
8575	29-9-1946
8368	10-9-1946
4630	2-9-1946
4823	30-8-1946
6622	30-8-1946
9107	3-8-1946
7431	2-8-1946
190	2-8-1946
8261	30-7-1946
9621	29-7-1946
7220	26-7-1946
9073	25-7-1946
649	25-7-1946
6052	24-7-1946
6861	23-7-1946
5148	21-7-1946
1712	16-7-1946
5487	7-7-1946
2709	3-7-1946
4014	2-7-1946
161	2-7-1946
682	28-6-1946
8021	26-6-1946
7583	25-6-1946
7100	24-6-1946
2062	23-6-1946
2533	15-6-1946
660	11-6-1946
6087	7-6-1946
5617	7-6-1946
2376	30-5-1946
7331	28-5-1946
5011	27-5-1946
2769	19-5-1946
2924	17-5-1946
7995	12-5-1946
6293	11-5-1946
4645	5-5-1946
1133	3-5-1946
4339	2-5-1946
5835	28-4-1946
7960	22-4-1946
6003	17-4-1946
8979	17-4-1946
8944	9-4-1946
9026	9-4-1946
3676	8-4-1946
9584	6-4-1946
242	2-4-1946
2817	1-4-1946
8773	30-3-1946
7932	14-3-1946
9149	13-3-1946
3011	13-3-1946
1165	10-3-1946
4806	10-3-1946
1672	7-3-1946
3256	2-3-1946
3552	1-3-1946
8728	26-2-1946
266	26-2-1946
8438	25-2-1946
9060	20-2-1946
6904	19-2-1946
3871	19-2-1946
5656	17-2-1946
6337	16-2-1946
6475	9-2-1946
4912	6-2-1946
7184	5-2-1946
2846	3-2-1946
86	23-1-1946
8180	19-1-1946
9330	18-1-1946
7601	15-1-1946
6330	14-1-1946
1273	12-1-1946
4042	6-1-1946
6010	6-1-1946
433	5-1-1946
9529	2-1-1946
1589	2-1-1946
5498	30-12-1945
1980	28-12-1945
1535	27-12-1945
2026	26-12-1945
9018	25-12-1945
270	23-12-1945
8774	22-12-1945
8385	20-12-1945
4183	20-12-1945
8390	18-12-1945
965	18-12-1945
2280	18-12-1945
431	15-12-1945
1140	14-12-1945
2622	8-12-1945
6394	8-12-1945
9924	5-12-1945
4470	3-12-1945
8051	29-11-1945
8806	25-11-1945
2047	22-11-1945
5164	21-11-1945
8098	20-11-1945
5748	20-11-1945
3104	18-11-1945
6630	15-11-1945
1163	8-11-1945
511	30-10-1945
4489	24-10-1945
6047	20-10-1945
5210	14-10-1945
3624	12-10-1945
8681	3-10-1945
4996	24-9-1945
1592	22-9-1945
2785	20-9-1945
6323	19-9-1945
9805	18-9-1945
5348	6-9-1945
900	6-9-1945
4284	3-9-1945
8079	30-8-1945
3322	27-8-1945
4662	24-8-1945
4520	24-8-1945
4671	21-8-1945
9022	20-8-1945
6255	14-8-1945
3030	11-8-1945
3605	9-8-1945
176	19-7-1945
8683	15-7-1945
2255	11-7-1945
75	8-7-1945
707	1-7-1945
9937	1-7-1945
4832	26-6-1945
1531	25-6-1945
2483	24-6-1945
9775	13-6-1945
7192	9-6-1945
913	26-5-1945
7590	25-5-1945
5529	21-5-1945
9903	11-5-1945
4110	10-5-1945
3326	6-5-1945
2469	3-5-1945
6739	29-4-1945
8230	25-4-1945
7730	21-4-1945
6440	18-4-1945
2992	17-4-1945
4749	14-4-1945
2109	3-4-1945
4055	27-3-1945
1645	16-3-1945
4374	12-3-1945
612	12-3-1945
197	10-3-1945
6812	10-3-1945
7619	7-3-1945
2296	4-3-1945
273	1-3-1945
5735	1-3-1945
1149	26-2-1945
292	24-2-1945
2593	21-2-1945
3701	16-2-1945
7403	13-2-1945
7007	29-1-1945
2516	29-1-1945
6920	27-1-1945
1998	27-1-1945
6442	23-1-1945
2804	7-1-1945
6215	7-1-1945
657	6-1-1945
8602	5-1-1945
2923	28-12-1944
288	26-12-1944
5671	24-12-1944
3123	22-12-1944
2143	21-12-1944
3793	18-12-1944
1176	9-12-1944
536	9-12-1944
3723	7-12-1944
6710	4-12-1944
2122	23-11-1944
6561	19-11-1944
2925	15-11-1944
1316	14-11-1944
7804	11-11-1944
6731	9-11-1944
3848	9-11-1944
8884	5-11-1944
1684	30-10-1944
3471	29-10-1944
8136	25-10-1944
4330	17-10-1944
4292	3-10-1944
3402	3-10-1944
2472	26-9-1944
9363	24-9-1944
2446	21-9-1944
5426	18-9-1944
7974	13-9-1944
5684	8-9-1944
7271	28-8-1944
2610	24-8-1944
9083	23-8-1944
9579	16-8-1944
4727	9-8-1944
7357	30-7-1944
9618	25-7-1944
4406	22-7-1944
4752	20-7-1944
3512	12-7-1944
8467	6-7-1944
3801	5-7-1944
6345	4-7-1944
3817	29-6-1944
9599	26-6-1944
5145	23-6-1944
5460	22-6-1944
1307	22-6-1944
1004	21-6-1944
4222	20-6-1944
6391	16-6-1944
6964	14-6-1944
3173	10-6-1944
9758	5-6-1944
2711	3-6-1944
1314	1-6-1944
2423	29-5-1944
2496	25-5-1944
742	21-5-1944
382	20-5-1944
4184	20-5-1944
6838	14-5-1944
5301	12-5-1944
2860	6-5-1944
7177	5-5-1944
9437	4-5-1944
3148	3-5-1944
6570	2-5-1944
1233	30-4-1944
6044	29-4-1944
7669	25-4-1944
4934	8-4-1944
412	6-4-1944
3383	3-4-1944
9745	2-4-1944
7854	1-4-1944
1747	29-3-1944
6301	27-3-1944
1801	27-3-1944
4982	26-3-1944
812	25-3-1944
2479	17-3-1944
3669	13-3-1944
1934	8-3-1944
6717	5-3-1944
4482	4-3-1944
8923	1-3-1944
7692	24-2-1944
9539	18-2-1944
9597	16-2-1944
4726	2-2-1944
8940	30-1-1944
1461	26-1-1944
3816	20-1-1944
2928	12-1-1944
4473	11-1-1944
9425	10-1-1944
1426	10-1-1944
840	1-1-1944
460	25-12-1943
797	10-12-1943
6380	10-12-1943
7657	8-12-1943
3018	7-12-1943
9899	30-11-1943
5535	22-11-1943
955	16-11-1943
8877	9-11-1943
2418	30-10-1943
8771	29-10-1943
2592	20-10-1943
2691	19-10-1943
7261	13-10-1943
276	8-10-1943
2078	4-10-1943
3879	30-9-1943
7856	29-9-1943
8157	28-9-1943
1761	22-9-1943
9725	25-8-1943
7090	23-8-1943
2644	22-8-1943
9535	22-8-1943
8290	20-8-1943
8986	13-8-1943
234	8-8-1943
9072	6-8-1943
8287	30-7-1943
7650	24-7-1943
4361	21-7-1943
8605	20-7-1943
1195	19-7-1943
1174	18-7-1943
