
testing rearrangeParticipants...
rearrangeParticipants took 0.1283 ms to complete with 50 people
There are 17 seniors

testing displaySeniorsIncreasingOrder...
3	22-4-1955
13	3-10-1947
36	5-8-1945
45	10-10-1943
46	23-10-1940
17	19-7-1940
38	29-1-1938
5	28-1-1937
2	25-4-1934
25	25-3-1934
33	20-5-1932
19	20-4-1930
27	5-9-1928
6	23-2-1928
43	7-6-1927
11	13-2-1927
31	2-6-1923
displaySeniorsIncreasingOrder took 0.1543 ms to complete with 50 people

testing displayNonSeniorsIncreasingOrder...
21	3-8-2016
1	4-1-2016
34	15-8-2014
37	22-8-2011
47	28-6-2010
41	19-10-2009
8	30-6-2006
28	30-2-2006
39	13-7-2005
42	10-7-2003
14	6-5-2003
23	25-12-2002
12	24-8-2002
9	10-10-2000
24	3-8-2000
22	26-7-1997
7	13-6-1996
10	27-9-1993
48	6-11-1991
44	28-11-1988
32	21-11-1988
16	17-2-1983
15	30-6-1982
20	1-11-1981
40	26-3-1981
29	13-2-1978
30	25-9-1976
4	19-7-1971
26	13-4-1970
35	23-9-1969
49	12-9-1962
18	8-5-1962
0	24-4-1958
displayNonSeniorsIncreasingOrder took 0.3003 ms to complete with 50 people

testing displayIncreasingOrder...
21	3-8-2016
1	4-1-2016
34	15-8-2014
37	22-8-2011
47	28-6-2010
41	19-10-2009
8	30-6-2006
28	30-2-2006
39	13-7-2005
42	10-7-2003
14	6-5-2003
23	25-12-2002
12	24-8-2002
9	10-10-2000
24	3-8-2000
22	26-7-1997
7	13-6-1996
10	27-9-1993
48	6-11-1991
44	28-11-1988
32	21-11-1988
16	17-2-1983
15	30-6-1982
20	1-11-1981
40	26-3-1981
29	13-2-1978
30	25-9-1976
4	19-7-1971
26	13-4-1970
35	23-9-1969
49	12-9-1962
18	8-5-1962
0	24-4-1958
3	22-4-1955
13	3-10-1947
36	5-8-1945
45	10-10-1943
46	23-10-1940
17	19-7-1940
38	29-1-1938
5	28-1-1937
2	25-4-1934
25	25-3-1934
33	20-5-1932
19	20-4-1930
27	5-9-1928
6	23-2-1928
43	7-6-1927
11	13-2-1927
31	2-6-1923
displayIncreasingOrder took 0.4776 ms to complete with 50 people
