
testing rearrangeParticipants...
rearrangeParticipants took 0.4803 ms to complete with 100 people
There are 38 seniors

testing displaySeniorsIncreasingOrder...
82	4-1-1955
21	15-2-1954
1	27-10-1953
17	16-8-1953
73	9-9-1952
14	23-7-1952
11	25-1-1952
34	4-8-1950
71	3-7-1949
70	2-7-1949
38	3-4-1948
9	1-4-1945
56	14-7-1944
5	9-2-1944
54	25-11-1942
2	9-10-1940
86	7-8-1940
78	10-3-1940
61	28-10-1939
81	8-4-1939
0	2-5-1938
15	4-1-1938
33	8-4-1937
7	22-6-1936
24	17-1-1936
20	20-9-1935
74	6-9-1935
58	8-11-1932
44	4-11-1932
49	13-2-1932
85	29-8-1930
91	27-8-1930
65	2-6-1930
60	1-3-1929
51	15-6-1926
88	17-5-1925
35	14-11-1924
13	27-3-1922
displaySeniorsIncreasingOrder took 0.1628 ms to complete with 100 people

testing displayNonSeniorsIncreasingOrder...
79	11-7-2018
8	26-5-2018
4	23-1-2017
22	1-1-2017
97	12-12-2015
96	21-10-2015
18	3-4-2015
59	29-4-2014
76	21-5-2013
52	14-4-2012
69	24-10-2010
29	23-9-2010
83	15-2-2010
84	10-2-2010
93	11-11-2008
75	21-10-2007
16	30-12-2004
19	9-12-2004
80	1-1-2003
6	16-3-2002
42	4-11-2001
95	4-6-2001
3	4-5-2000
32	6-12-1995
89	5-11-1995
39	30-9-1993
67	6-1-1993
48	15-12-1991
94	3-12-1991
77	22-9-1991
40	19-9-1991
99	26-10-1990
46	18-4-1989
28	3-7-1987
26	2-5-1987
98	23-5-1986
43	1-11-1985
47	15-4-1982
37	9-1-1982
87	13-1-1979
90	5-2-1978
92	30-6-1977
25	21-2-1976
23	26-10-1974
55	17-7-1974
62	8-5-1974
41	25-10-1973
45	13-7-1972
50	7-3-1972
64	2-2-1972
12	3-4-1970
53	21-12-1968
57	16-11-1965
68	13-1-1964
27	29-10-1963
10	9-7-1963
72	4-8-1962
36	10-7-1962
31	11-12-1961
63	27-3-1960
66	19-9-1958
30	15-5-1958
displayNonSeniorsIncreasingOrder took 0.2944 ms to complete with 100 people

testing displayIncreasingOrder...
79	11-7-2018
8	26-5-2018
4	23-1-2017
22	1-1-2017
97	12-12-2015
96	21-10-2015
18	3-4-2015
59	29-4-2014
76	21-5-2013
52	14-4-2012
69	24-10-2010
29	23-9-2010
83	15-2-2010
84	10-2-2010
93	11-11-2008
75	21-10-2007
16	30-12-2004
19	9-12-2004
80	1-1-2003
6	16-3-2002
42	4-11-2001
95	4-6-2001
3	4-5-2000
32	6-12-1995
89	5-11-1995
39	30-9-1993
67	6-1-1993
48	15-12-1991
94	3-12-1991
77	22-9-1991
40	19-9-1991
99	26-10-1990
46	18-4-1989
28	3-7-1987
26	2-5-1987
98	23-5-1986
43	1-11-1985
47	15-4-1982
37	9-1-1982
87	13-1-1979
90	5-2-1978
92	30-6-1977
25	21-2-1976
23	26-10-1974
55	17-7-1974
62	8-5-1974
41	25-10-1973
45	13-7-1972
50	7-3-1972
64	2-2-1972
12	3-4-1970
53	21-12-1968
57	16-11-1965
68	13-1-1964
27	29-10-1963
10	9-7-1963
72	4-8-1962
36	10-7-1962
31	11-12-1961
63	27-3-1960
66	19-9-1958
30	15-5-1958
82	4-1-1955
21	15-2-1954
1	27-10-1953
17	16-8-1953
73	9-9-1952
14	23-7-1952
11	25-1-1952
34	4-8-1950
71	3-7-1949
70	2-7-1949
38	3-4-1948
9	1-4-1945
56	14-7-1944
5	9-2-1944
54	25-11-1942
2	9-10-1940
86	7-8-1940
78	10-3-1940
61	28-10-1939
81	8-4-1939
0	2-5-1938
15	4-1-1938
33	8-4-1937
7	22-6-1936
24	17-1-1936
20	20-9-1935
74	6-9-1935
58	8-11-1932
44	4-11-1932
49	13-2-1932
85	29-8-1930
91	27-8-1930
65	2-6-1930
60	1-3-1929
51	15-6-1926
88	17-5-1925
35	14-11-1924
13	27-3-1922
displayIncreasingOrder took 0.421 ms to complete with 100 people
