
testing rearrangeParticipants...
rearrangeParticipants took 0.2528 ms to complete with 90 people
There are 37 seniors

testing displaySeniorsIncreasingOrder...
41	9-3-1955
11	24-2-1955
49	12-6-1952
44	22-3-1952
38	14-7-1950
16	25-6-1950
36	24-5-1950
15	13-9-1949
56	1-6-1948
26	6-9-1947
30	24-3-1947
27	7-5-1946
83	30-1-1946
34	6-10-1944
50	27-11-1943
82	25-1-1940
6	20-7-1939
77	30-4-1939
54	10-3-1939
78	14-12-1936
46	17-10-1934
40	1-8-1932
81	18-7-1930
60	10-3-1930
52	10-9-1929
1	1-6-1929
89	4-4-1929
64	13-2-1928
5	20-2-1927
79	17-10-1926
59	14-6-1926
70	21-5-1923
24	21-11-1922
57	13-10-1922
8	21-5-1920
72	14-4-1920
4	5-4-1920
displaySeniorsIncreasingOrder took 0.1913 ms to complete with 90 people

testing displayNonSeniorsIncreasingOrder...
65	6-2-2018
18	26-3-2017
84	26-7-2014
0	15-11-2013
88	13-11-2012
17	7-6-2012
28	25-3-2011
32	15-1-2010
67	25-12-2009
86	4-10-2009
22	8-9-2008
61	25-1-2008
58	28-1-2007
66	17-8-2006
25	13-7-2006
45	3-3-2005
43	24-6-2004
47	5-6-2002
10	1-2-2000
2	5-12-1999
53	30-3-1999
42	11-8-1998
29	29-8-1997
85	22-3-1996
62	26-4-1995
73	10-3-1993
23	21-5-1992
51	6-3-1991
71	28-10-1989
21	8-6-1987
19	25-2-1987
33	28-2-1986
80	7-1-1984
39	29-6-1983
3	1-11-1982
31	26-9-1980
68	16-12-1976
9	22-6-1973
76	20-11-1971
74	3-7-1971
69	22-8-1969
87	8-11-1968
14	20-4-1967
37	7-12-1965
20	19-10-1965
13	15-12-1964
63	25-7-1964
35	23-7-1964
75	9-5-1964
55	8-2-1964
48	24-3-1963
12	2-2-1960
7	19-7-1958
displayNonSeniorsIncreasingOrder took 0.1921 ms to complete with 90 people

testing displayIncreasingOrder...
65	6-2-2018
18	26-3-2017
84	26-7-2014
0	15-11-2013
88	13-11-2012
17	7-6-2012
28	25-3-2011
32	15-1-2010
67	25-12-2009
86	4-10-2009
22	8-9-2008
61	25-1-2008
58	28-1-2007
66	17-8-2006
25	13-7-2006
45	3-3-2005
43	24-6-2004
47	5-6-2002
10	1-2-2000
2	5-12-1999
53	30-3-1999
42	11-8-1998
29	29-8-1997
85	22-3-1996
62	26-4-1995
73	10-3-1993
23	21-5-1992
51	6-3-1991
71	28-10-1989
21	8-6-1987
19	25-2-1987
33	28-2-1986
80	7-1-1984
39	29-6-1983
3	1-11-1982
31	26-9-1980
68	16-12-1976
9	22-6-1973
76	20-11-1971
74	3-7-1971
69	22-8-1969
87	8-11-1968
14	20-4-1967
37	7-12-1965
20	19-10-1965
13	15-12-1964
63	25-7-1964
35	23-7-1964
75	9-5-1964
55	8-2-1964
48	24-3-1963
12	2-2-1960
7	19-7-1958
41	9-3-1955
11	24-2-1955
49	12-6-1952
44	22-3-1952
38	14-7-1950
16	25-6-1950
36	24-5-1950
15	13-9-1949
56	1-6-1948
26	6-9-1947
30	24-3-1947
27	7-5-1946
83	30-1-1946
34	6-10-1944
50	27-11-1943
82	25-1-1940
6	20-7-1939
77	30-4-1939
54	10-3-1939
78	14-12-1936
46	17-10-1934
40	1-8-1932
81	18-7-1930
60	10-3-1930
52	10-9-1929
1	1-6-1929
89	4-4-1929
64	13-2-1928
5	20-2-1927
79	17-10-1926
59	14-6-1926
70	21-5-1923
24	21-11-1922
57	13-10-1922
8	21-5-1920
72	14-4-1920
4	5-4-1920
displayIncreasingOrder took 0.3318 ms to complete with 90 people
